evaluation_number,source_file,timestamp_raw,filled_feedbacks,questions_count,item_index,question_text,n,mean_exported
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,40,2.8
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,40,2.7
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",40,2.9
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",40,2.925
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",40,2.7
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,40,1.9
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,39,2.15
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,40,2.15
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,40,2.15
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",40,2.975
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,29,Inhalte werden mit konkreten Beispielen erläutert.,40,2.45
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,30,Die Lernziele sind mir bekannt.,40,2.45
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,31,Die Lernziele werden erreicht.,39,2.275
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",40,3.05
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",40,3.125
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,40,2.25
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,40,2.2
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,40,2.45
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,39,2.875
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,39,2.65
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",39,2.475
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",39,2.65
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,41,Inhalte werden in Diskussionen vertieft.,40,2.025
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,40,2.275
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",40,2.075
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,40,1.95
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",40,1.9
11,feedback_Eigene Evaluation-11.csv,"Sonntag, 9. November 2025, 22:51",40,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,7,
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,58,2.068965517
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,2,Die Lernatmosphäre ist angenehm.,58,2.517241379
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,3,Das Lernen macht mir Spaß.,58,2.25862069
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,58,1.913793103
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,57,1.810344828
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,58,2.017241379
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,58,2.068965517
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,8,Die Inhalte sind verständlich.,58,2.034482759
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,58,1.655172414
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,10,ch komme thematisch mit.,58,1.706896552
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,58,1.586206897
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",58,2.172413793
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,13,Ich kann mir die neuen Themen gut merken.,58,2.189655172
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",58,2.379310345
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,58,1.965517241
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",58,2.103448276
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,58,2.379310345
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,58,3.172413793
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,58,2.844827586
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,58,2.879310345
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",58,2.965517241
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",58,2.931034483
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",58,2.982758621
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,58,1.827586207
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,58,2.224137931
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,58,1.982758621
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,57,1.896551724
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",58,3.0
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,29,Inhalte werden mit konkreten Beispielen erläutert.,58,2.362068966
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,30,Die Lernziele sind mir bekannt.,58,2.448275862
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,31,Die Lernziele werden erreicht.,58,2.293103448
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",58,3.413793103
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",58,3.25862069
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,58,1.948275862
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,57,2.034482759
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,58,2.568965517
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,58,3.206896552
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,58,2.896551724
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",58,3.068965517
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",58,3.086206897
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,41,Inhalte werden in Diskussionen vertieft.,58,2.172413793
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,58,2.396551724
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",58,2.155172414
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,58,2.413793103
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",58,2.224137931
12,feedback_eigene Evaluation-12.csv,"Sonntag, 9. November 2025, 22:52",58,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,12,
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,33,2.363636364
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,2,Die Lernatmosphäre ist angenehm.,33,2.060606061
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,3,Das Lernen macht mir Spaß.,33,2.181818182
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,32,1.606060606
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,33,1.757575758
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,33,1.909090909
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,32,1.696969697
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,8,Die Inhalte sind verständlich.,33,2.121212121
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,33,1.939393939
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,10,ch komme thematisch mit.,33,1.757575758
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,33,1.848484848
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",33,2.0
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,13,Ich kann mir die neuen Themen gut merken.,33,2.424242424
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",33,2.454545455
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,33,2.03030303
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",33,1.727272727
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,33,1.96969697
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,33,2.939393939
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,33,2.606060606
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,33,2.424242424
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",33,2.787878788
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",33,2.666666667
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",33,2.696969697
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,33,2.181818182
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,32,2.0
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,33,2.242424242
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,33,2.03030303
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",33,2.848484848
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,29,Inhalte werden mit konkreten Beispielen erläutert.,33,2.151515152
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,30,Die Lernziele sind mir bekannt.,33,1.939393939
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,31,Die Lernziele werden erreicht.,33,2.121212121
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",33,2.666666667
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",33,2.909090909
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,33,1.96969697
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,33,1.939393939
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,33,2.636363636
13,feedback_eigene Evaluation-13.csv,"Sonntag, 9. November 2025, 22:34",33,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,33,3.121212121
